year	latitude	longitude	spd
1897	26	-84.6	75
1897	26.6	-85.6	75
1897	27.2	-86.8	75
1897	27.8	-87.9	75
1897	28.3	-89.2	75
1897	28.8	-90.5	75
1897	29.3	-92.2	75
1897	29.7	-93.8	75
1897	29.8	-94.1	75
1897	20.6	-80.3	70
1897	21.2	-79.6	70
1897	21.8	-78.9	70
1898	29.7	-84.8	70
1898	29.8	-84.9	70
1898	30.9	-79.8	75
1898	31.5	-80.2	75
1898	32	-80.7	75
1898	32.1	-80.8	75
1898	40.8	-42.1	70
1898	42	-41	70
1898	42.9	-39.8	70
1898	43.9	-38.3	70
1898	44.9	-36.9	70
1898	46	-35.5	70
1898	46.8	-34.3	70
1898	47.7	-32.8	70
1898	48.6	-31.4	70
1898	11.7	-37.2	70
1898	11.8	-38.5	75
1898	11.9	-39.9	80
1898	11.9	-41.4	80
1898	12	-43	85
1898	12	-44.6	85
1898	12	-46.2	85
1898	12	-47.7	85
1898	12	-49.1	85
1898	12	-50.3	85
1898	12	-51.5	85
1898	12	-52.6	85
1898	12.1	-54.1	85
1898	12.2	-55.6	85
1898	12.3	-57	85
1898	12.3	-58	90
1898	12.5	-58.9	95
1898	12.7	-59.8	95
1898	13	-60.7	95
1898	13.6	-61.5	95
1898	14.5	-62.2	95
1898	15.7	-62.8	95
1898	17	-63.3	95
1898	18.3	-63.5	95
1898	19.7	-63.6	95
1898	20.4	-63.7	95
1898	21	-63.9	95
1898	21.7	-64	95
1898	22.3	-64.2	90
1898	22.9	-64.4	85
1898	23.6	-64.8	85
1898	23.9	-64.9	85
1898	24.3	-65.2	85
1898	24.7	-65.5	85
1898	25	-65.8	85
1898	25.4	-66.2	85
1898	25.8	-66.6	85
1898	26.2	-67.1	85
1898	26.6	-67.5	85
1898	27.2	-67.9	85
1898	28.1	-68.5	85
1898	29	-69	85
1898	30	-69.3	85
1898	30.9	-69.1	85
1898	31.9	-68.7	85
1898	33	-68	85
1898	34	-67.2	85
1898	35.2	-65.9	85
1898	36.6	-64.7	85
1898	38.2	-63.4	80
1898	40	-62	75
1898	21.9	-65.1	70
1898	22.5	-66	75
1898	23.2	-67	80
1898	23.7	-67.8	85
1898	24.4	-68.9	90
1898	25	-70	95
1898	25.4	-70.6	95
1898	25.8	-71.2	95
1898	26.2	-71.9	95
1898	26.5	-72.5	95
1898	26.8	-73	95
1898	27.1	-73.5	95
1898	27.2	-73.9	95
1898	27.5	-74.5	95
1898	27.9	-75.2	95
1898	28.3	-75.9	95
1898	28.7	-76.6	100
1898	29	-77.3	105
1898	29.3	-78	110
1898	29.6	-78.7	115
1898	29.9	-79.6	115
1898	30.4	-80.6	115
1898	30.9	-81.4	115
1898	31.1	-81.8	90
1899	17	-69.5	70
1899	18.3	-70.8	70
1899	27.9	-83.8	75
1899	28.3	-84.1	85
1899	28.8	-84.3	85
1899	29.3	-84.5	85
1899	29.7	-84.7	85
1899	29.8	-84.8	85
1899	14.6	-50.6	70
1899	14.8	-52.4	75
1899	15.1	-54.2	80
1899	15.4	-55.8	90
1899	15.7	-57.4	100
1899	15.9	-59	110
1899	16.2	-60.5	120
1899	16.5	-62	130
1899	16.9	-63.4	130
1899	17.4	-64.8	125
1899	18	-66.2	120
1899	18.6	-67.3	105
1899	18.9	-68.1	105
1899	19.3	-68.9	105
1899	19.7	-69.8	105
1899	20.1	-70.6	105
1899	20.4	-71.4	105
1899	20.7	-72.2	105
1899	21	-73	105
1899	21.4	-73.7	105
1899	22	-74.5	105
1899	22.5	-75.3	105
1899	23	-76	105
1899	23.4	-76.5	105
1899	23.8	-77	105
1899	24.2	-77.4	105
1899	24.5	-77.7	105
1899	25.1	-78	105
1899	25.6	-78.2	105
1899	26.2	-78.4	105
1899	27	-78.6	105
1899	27.6	-78.8	105
1899	28.3	-79	105
1899	29	-79.1	105
1899	29.7	-79	105
1899	30.3	-78.9	105
1899	30.9	-78.7	105
1899	31.3	-78.4	105
1899	31.7	-78	105
1899	32.2	-77.5	105
1899	32.6	-76.9	105
1899	32.8	-76.2	105
1899	33	-75.5	105
1899	33.3	-75	105
1899	33.7	-74.6	105
1899	34.1	-74.4	105
1899	34.5	-74.5	105
1899	34.8	-75	105
1899	35.1	-75.7	105
1899	35.2	-75.8	105
1899	35.7	-76	90
1899	36.3	-75.7	80
1899	36.4	-75.5	75
1899	36.4	-75.3	75
1899	36.4	-75	70
1899	36.5	-74.7	70
1899	37	-74	70
1899	37.7	-72.9	70
1899	38.3	-71.9	70
1899	38.8	-70.7	70
1899	39.3	-69	70
1899	39.4	-67.3	70
1899	39.5	-65.4	70
1899	39.7	-63.5	70
1899	37.5	-29.6	70
1899	37.3	-28.7	70
1899	16.8	-61.9	70
1899	16.7	-63	70
1899	16.6	-64.1	70
1899	16.6	-65.4	70
1899	16.6	-66.7	70
1899	16.5	-68	70
1899	16.6	-69	70
1899	16.7	-70	70
1899	17	-71	70
1899	17.5	-72	70
1899	23.6	-70.3	75
1899	24.5	-70	85
1899	25.7	-69.3	90
1899	27	-68.7	90
1899	28.2	-68.1	90
1899	29.5	-67.5	85
1899	31.6	-66	80
1899	33.3	-63.9	75
1899	15.8	-52.7	70
1899	16	-53.4	70
1899	16.2	-54.2	70
1899	16.4	-54.9	70
1899	16.5	-55.4	70
1899	16.6	-56	75
1899	16.8	-56.8	80
1899	17	-57.7	85
1899	17.2	-58.6	85
1899	17.3	-59.5	90
1899	17.5	-60.5	95
1899	18	-61.7	100
1899	18.4	-62.6	100
1899	18.9	-63.6	105
1899	19.5	-64.5	105
1899	20	-65.7	105
1899	20.5	-66.8	105
1899	21.1	-67.7	105
1899	21.7	-68.7	105
1899	22.5	-69.4	105
1899	23.2	-69.6	105
1899	24.2	-69.8	105
1899	25	-70	105
1899	25.9	-69.8	105
1899	26.9	-69.6	105
1899	27.8	-69	105
1899	28.7	-68.3	105
1899	29.8	-67.3	105
1899	31	-66	105
1899	32.2	-64.6	105
1899	33.5	-63.2	105
1899	34.9	-61.9	100
1899	36.5	-60.5	95
1899	38.5	-58.8	90
1899	40.5	-57	85
1899	43.1	-55.1	80
1899	45.8	-53.5	75
1899	20.6	-79.7	70
1899	21.3	-79.6	70
1899	22.1	-79.5	70
1899	25.5	-78.6	75
1899	26.7	-78.3	85
1899	28	-78	95
1899	29.3	-78.3	95
1899	31	-78.6	95
1899	32.7	-78.9	95
1899	33.6	-79	95
1899	34.5	-79	75
1900	25.5	-84.1	75
1900	26.1	-85.2	85
1900	26.5	-86.2	95
1900	26.8	-87.4	105
1900	27	-88.7	115
1900	27.2	-89.7	125
1900	27.4	-90.6	125
1900	27.6	-91.5	125
1900	27.8	-92.4	120
1900	28.2	-93.5	120
1900	28.9	-94.7	120
1900	29.1	-95.1	120
1900	29.8	-95.9	90
1900	19.5	-60	70
1900	20	-60.6	75
1900	20.5	-61.3	80
1900	21	-62	80
1900	21.4	-62.5	85
1900	21.8	-63.1	85
1900	22.2	-63.5	85
1900	22.7	-64	85
1900	23.4	-64.7	85
1900	23.8	-65	90
1900	24.3	-65.3	95
1900	25	-65.5	100
1900	26	-65.7	105
1900	27.1	-65.6	105
1900	28.2	-65.4	105
1900	29.3	-65	100
1900	31.1	-64.1	95
1900	33.2	-62.6	85
1900	35.1	-60.4	75
1900	12	-23.9	70
1900	12.5	-24.8	70
1900	13	-25.7	70
1900	13.5	-26.3	70
1900	14	-27	70
1900	14.5	-27.7	70
1900	15	-28.3	75
1900	15.5	-29.1	80
1900	15.9	-29.9	85
1900	16.4	-30.6	85
1900	17.1	-31.3	85
1900	18.6	-32	85
1900	19.7	-32.6	85
1900	20.8	-33	85
1900	22	-33.5	85
1900	23	-33.9	85
1900	24	-34.3	85
1900	25	-34.7	85
1900	26	-35	85
1900	26.9	-34.6	85
1900	28.1	-33.9	80
1900	29	-33.1	75
1900	29.7	-32.3	75
1900	30	-31.8	75
1900	30.2	-31.3	75
1900	30.4	-30.7	75
1900	30.4	-30	75
1900	30.3	-29.5	75
1900	30.1	-29	75
1900	29.5	-28.8	75
1900	29	-29	75
1900	28.8	-29.5	75
1900	28.6	-30.1	75
1900	28.4	-30.7	75
1900	28.2	-31.5	70
1900	27.8	-32.5	70
1901	33.7	-74.2	70
1901	34.6	-73.8	70
1901	35.7	-73.8	70
1901	36.1	-74.6	70
1901	36.1	-75.6	70
1901	36	-75.8	70
1901	27.4	-84.8	70
1901	27.5	-85.4	75
1901	27.5	-86	80
1901	27.5	-86.7	80
1901	27.6	-87.6	80
1901	27.9	-88.7	80
1901	28.3	-89.3	80
1901	28.7	-89.7	75
1901	29.1	-89.8	75
1901	29.3	-89.6	75
1901	29.4	-89.5	75
1901	29.7	-89.2	75
1901	30	-89	75
1901	30.4	-88.8	75
1901	30.5	-88.7	70
1901	18	-31	70
1901	18.2	-31.9	70
1901	18.5	-32.7	70
1901	17.4	-44.6	70
1901	18	-46	70
1901	18.5	-47.5	75
1901	18.9	-48.8	75
1901	19.2	-50.1	80
1901	19.6	-51.4	80
1901	20	-52.7	85
1901	20.7	-54.2	85
1901	21.5	-55.6	90
1901	22.6	-57	90
1901	24	-58	90
1901	25	-58.4	90
1901	26.1	-58.7	90
1901	27.1	-58.9	90
1901	28	-59	90
1901	28.8	-59.1	90
1901	29.5	-59.2	90
1901	30.1	-59.1	90
1901	30.7	-59	85
1901	31.6	-58.6	85
1901	32.6	-57.8	85
1901	33.6	-57	85
1901	34.2	-56.1	85
1901	34.7	-55.3	85
1901	35.2	-54	85
1901	35.6	-52	80
1901	35.8	-50	80
1901	36	-47.5	80
1901	36	-44.4	80
1901	36.2	-41.3	80
1901	37	-39	80
1901	38.1	-37.4	75
1901	39.5	-35.7	70
1901	41	-33.8	70
1901	20.5	-81.9	70
1901	21	-83.3	70
1901	21.5	-84.5	70
1901	30	-62	70
1901	30.5	-61.1	70
1901	31.2	-60.3	70
1901	32.4	-59.1	70
1902	25.5	-96.9	70
1902	18.9	-53	70
1902	21	-53	75
1902	22.9	-52.6	80
1902	24.7	-51.7	85
1902	26.5	-50.5	85
1902	28.3	-49.5	85
1902	30.2	-48.4	85
1902	32.1	-47.3	80
1902	33.6	-46	75
1902	34.8	-44.8	75
1902	35.8	-42.9	70
1902	19.5	-93.3	75
1902	19.7	-92.9	85
1902	20	-92.5	90
1902	20.3	-92	90
1902	20.7	-91.5	90
1902	21.1	-91.1	90
1902	21.5	-90.8	90
1902	22	-90.5	90
1902	22.7	-90.2	90
1902	23.4	-90	90
1902	23.9	-89.9	85
1902	24.5	-89.7	80
1902	25.3	-89.5	70
1903	34.3	-70.1	70
1903	35.3	-68.5	70
1903	36.4	-66.9	70
1903	37.3	-65.2	70
1903	13.5	-49	70
1903	13.7	-50.9	70
1903	13.8	-52.6	70
1903	13.8	-54.1	70
1903	14	-56	70
1903	14.3	-57.8	75
1903	14.4	-59.8	80
1903	14.5	-61.4	90
1903	14.7	-63	100
1903	14.9	-64.7	105
1903	15.2	-66.4	105
1903	15.6	-68.2	105
1903	16	-70	105
1903	16.6	-72	105
1903	17.2	-73.8	105
1903	17.7	-75.6	105
1903	18.3	-77.3	105
1903	18.6	-78.7	105
1903	19	-80	105
1903	19.4	-81.1	105
1903	19.7	-82.5	105
1903	20.1	-84	105
1903	20.4	-85.6	105
1903	20.8	-87.3	85
1903	21	-88.4	70
1903	21.4	-90.4	70
1903	21.7	-91.4	70
1903	22	-92.5	70
1903	22.1	-93.4	70
1903	22.3	-94.3	70
1903	22.6	-95.1	70
1903	23	-96	70
1903	23.1	-96.8	70
1903	23	-97.6	70
1903	24.5	-76.7	70
1903	25.1	-77.5	75
1903	25.5	-78.2	75
1903	25.7	-78.9	75
1903	25.9	-79.6	75
1903	26.1	-80.1	75
1903	26.2	-80.3	70
1903	28.5	-84.2	70
1903	28.9	-84.8	80
1903	29.5	-85.3	80
1903	30.1	-85.6	80
1903	30.3	-85.7	80
1903	30.8	-71.5	70
1903	31.6	-72.6	75
1903	32.5	-73.3	80
1903	34.1	-74	85
1903	36.2	-74.5	80
1903	38	-74.6	75
1903	39.1	-74.7	70
1903	39.3	-74.7	70
1903	27.3	-65.7	70
1903	28.7	-65.7	80
1903	30	-65.5	90
1903	32.1	-64.2	95
1903	34.1	-62.3	95
1903	36	-59.1	95
1903	37.5	-56.3	90
1903	39.4	-52.8	85
1903	41.2	-48.6	80
1903	42.7	-44.8	75
1903	44.5	-40.5	70
1903	21.5	-62.2	70
1903	23	-63.5	70
1903	24.3	-63.8	70
1903	25.4	-63.7	70
1903	26.3	-63.4	70
1903	27.3	-63	75
1903	28	-62.7	75
1903	28.9	-62.2	80
1903	29.5	-61.6	80
1903	30	-60.7	85
1903	30.5	-59.1	85
1903	30.6	-57.2	85
1903	30.4	-55.2	85
1903	30	-53.4	85
1903	29.5	-51.9	80
1903	28.9	-50.2	75
1903	28.1	-48.8	70
1903	27	-48	70
1903	26.8	-48.2	70
1903	26.7	-48.4	70
1903	26.8	-48.7	70
1903	27	-49	70
1903	27.6	-48.8	70
1903	28	-48.2	70
1903	28.2	-47.2	70
1903	28.3	-46.2	70
1903	29	-48.5	70
1903	29.2	-47.7	70
1903	29.3	-47.1	70
1903	29.3	-46.2	70
1903	29.3	-45.4	70
1903	29.5	-44.7	70
1903	29.7	-44.1	70
1903	30	-43.6	70
1903	30.4	-43.2	70
1903	31.3	-42.9	70
1903	32.8	-42.7	70
1903	34.3	-42.5	70
1903	35.4	-42.3	70
1903	36.3	-42.1	70
1903	37	-41.9	70
1903	37.7	-41.7	70
1903	38.5	-41.4	70
1903	39.4	-40.9	70
1904	19.4	-77.7	70
1904	27.2	-73.8	70
1904	27.6	-74.7	70
1904	28.1	-75.7	70
1904	29	-76.7	70
1904	29.7	-77.4	70
1904	30.4	-78	70
1904	31.5	-78.5	70
1904	32.7	-79	70
1904	33.1	-79.2	70
1904	42	-70.3	75
1904	16.7	-83.5	70
1904	17	-84	70
1904	17.3	-84.6	70
1904	25.1	-80.1	70
1904	25.3	-80.3	70
1905	28.1	-67.6	70
1905	29	-66.5	75
1905	30.1	-65	85
1905	30.8	-63.7	95
1905	31.7	-62.1	105
1905	32.3	-60.5	105
1905	32.9	-57.5	105
1905	33.3	-54.8	105
1905	34	-52.2	100
1905	35	-50	95
1905	36.3	-48.6	90
1905	37.9	-47.9	85
1905	39.6	-47.1	80
1905	41	-46	80
1905	42.9	-44.8	80
1905	45.2	-45	75
1905	47	-46	70
1906	24.5	-81.3	70
1906	24.7	-81.1	70
1906	25	-80.9	75
1906	25.2	-80.7	75
1906	25.7	-80.3	75
1906	26.7	-79	75
1906	28.1	-77.5	80
1906	29.5	-76.1	80
1906	31	-74.7	85
1906	32.4	-73.4	85
1906	33.8	-72.3	90
1906	35.1	-71.2	90
1906	36.3	-69.5	90
1906	36.7	-68.2	85
1906	36.6	-67.2	80
1906	36.3	-66	75
1906	13.7	-42.8	70
1906	13.7	-44.4	70
1906	13.6	-46	70
1906	13.6	-47.7	70
1906	13.6	-49.3	75
1906	13.5	-50.9	75
1906	13.5	-52.5	75
1906	13.7	-54	80
1906	14.1	-55.3	80
1906	14.5	-56.5	80
1906	15	-57.5	85
1906	15.5	-58.3	85
1906	16	-59	85
1906	16.5	-60	85
1906	17	-60.7	90
1906	17.5	-61.4	90
1906	18	-62.2	90
1906	18.5	-63.1	90
1906	19	-64	90
1906	19.3	-64.7	95
1906	19.6	-65.4	95
1906	19.8	-66	100
1906	20	-66.7	100
1906	20.3	-67.6	105
1906	20.6	-68.3	105
1906	20.9	-69	110
1906	21.3	-69.6	110
1906	21.6	-70.2	110
1906	22.1	-70.8	115
1906	22.5	-71.4	115
1906	23.1	-72	115
1906	23.5	-72.7	115
1906	23.9	-73.4	115
1906	24.4	-74	115
1906	25	-74.7	115
1906	25.8	-75.6	110
1906	26.8	-76.4	110
1906	27.9	-76.6	110
1906	29	-76	110
1906	29.5	-74.8	110
1906	29.8	-73.5	110
1906	30	-72.1	110
1906	30.3	-70.5	110
1906	30.7	-69.3	110
1906	31.3	-68.1	105
1906	31.9	-66.9	105
1906	32.5	-65.7	105
1906	33.6	-64.3	105
1906	34.7	-62.9	100
1906	35.8	-61.4	100
1906	37	-60	100
1906	38.4	-56.9	100
1906	40	-52.8	95
1906	42.2	-48.8	85
1906	45	-45	75
1906	23.2	-61.2	70
1906	23.6	-62.3	70
1906	24.3	-63.3	75
1906	25.3	-64.1	75
1906	26.6	-64.7	80
1906	27.9	-65.5	80
1906	29	-66.3	80
1906	29.5	-66.7	80
1906	29.9	-67.1	80
1906	30.2	-67.5	80
1906	30.5	-68	80
1906	30.9	-68.5	80
1906	31.2	-69	80
1906	31.5	-69.7	80
1906	31.7	-70.7	80
1906	32	-72	80
1906	32	-73.4	80
1906	32.1	-75.1	80
1906	32.3	-76.7	80
1906	32.9	-78.2	80
1906	33.3	-79.2	80
1906	20.6	-84.8	70
1906	21.4	-85.1	75
1906	21.9	-85.2	80
1906	22.3	-85.5	85
1906	22.8	-85.7	90
1906	23.3	-86	95
1906	24	-86.3	100
1906	24.7	-86.6	105
1906	25.5	-86.8	105
1906	26.3	-87	105
1906	27.3	-87.4	100
1906	28.4	-87.9	100
1906	29.4	-88.4	95
1906	30.2	-88.6	95
1906	30.4	-88.7	95
1906	11.3	-80.4	75
1906	11.5	-81.5	85
1906	11.7	-82.4	95
1906	12.1	-83.1	105
1906	12.6	-83.9	80
1906	13	-84.6	70
1906	16.4	-87.8	70
1906	16.7	-88	75
1906	16.9	-88.1	80
1906	17.1	-88.2	70
1906	19.5	-87	70
1906	19.8	-86.3	80
1906	20	-85.7	90
1906	20.3	-85.1	100
1906	20.7	-84	105
1906	21.5	-82.7	105
1906	22.6	-82.1	105
1906	23.9	-81.6	105
1906	24.7	-81.1	105
1906	25.3	-80.7	105
1906	26.6	-79.5	95
1906	27.9	-78.6	90
1906	29	-78.1	85
1906	30	-78	80
1906	30.5	-78	80
1906	30.9	-78	75
1906	31.4	-78.1	75
1906	31.7	-78.3	70
1906	32.1	-79.3	70
1906	21.7	-80	70
1908	20.6	-61.5	70
1908	19.7	-61.9	80
1908	18.8	-62.2	85
1908	18	-62.5	85
1908	17.3	-62.8	70
1908	31.4	-78.2	70
1908	32.5	-78	70
1908	33.1	-77.9	70
1908	33.7	-77.6	70
1908	34.2	-77.4	70
1908	34.6	-77.1	70
1908	34.7	-77	70
1908	20.5	-72	75
1908	21	-72.9	85
1908	21.5	-73.7	95
1908	21.9	-74.3	95
1908	22.5	-75	100
1908	22.9	-75.5	100
1908	23.2	-75.8	105
1908	23.8	-76.1	105
1908	24.5	-76.1	105
1908	25.1	-75.9	105
1908	25.7	-75.5	105
1908	26.2	-75.1	105
1908	26.7	-74.5	105
1908	27.5	-73.6	100
1908	28.4	-72.6	100
1908	29.1	-71.8	95
1908	30	-71	90
1908	30.8	-70.2	85
1908	31.6	-69.4	85
1908	32.5	-68.6	80
1908	33.8	-67.7	80
1908	35.1	-67.2	75
1908	36.3	-66.8	75
1908	37.8	-66	70
1908	39.3	-65	70
1908	40.4	-63.9	70
1908	41.1	-62.9	70
1908	41.9	-61.8	70
1908	43	-60	70
1908	16.2	-62.7	70
1908	16.4	-64.1	75
1908	16.5	-65.1	75
1908	16.5	-66.3	75
1908	16.5	-67.4	75
1908	16.7	-68.5	75
1908	16.8	-69.5	75
1908	17	-70.5	75
1908	17.3	-71.1	75
1908	17.6	-71.6	70
1908	18.1	-72.2	70
1908	19.7	-74.2	70
1908	20	-74.5	75
1908	21	-75.4	70
1908	21.4	-75.9	75
1908	22	-76.3	80
1908	22.5	-76.7	85
1908	23.2	-77.2	90
1908	23.9	-77.7	95
1908	24.7	-78	95
1908	25.9	-77.8	95
1908	26.8	-76.5	95
1908	27.5	-74.6	95
1908	28	-73	95
1908	28.4	-72.1	95
1908	28.7	-71.6	95
1908	29.3	-71.1	90
1908	30	-71.5	85
1908	29.7	-72	80
1908	29.2	-72.1	75
1908	28.8	-71.6	70
1908	28.5	-71	70
1908	29	-70	70
1908	29.7	-69.2	70
1908	30.1	-68.4	70
1908	30.5	-67.5	70
1908	30.8	-66.2	70
1908	31.1	-65	70
1908	31.3	-63.8	70
1908	12.1	-81.8	70
1908	12.2	-82.1	75
1908	12.3	-82.4	80
1908	12.5	-82.7	85
1908	12.6	-83	90
1908	12.7	-83.4	90
1909	26.2	-95.7	75
1909	26.1	-96.5	85
1909	26.1	-97.2	85
1909	26.1	-97.3	85
1909	23	-85.9	70
1909	24	-86.7	70
1909	25	-87.5	70
1909	25.6	-88.3	70
1909	26.1	-88.9	70
1909	26.6	-89.7	70
1909	27	-90.6	70
1909	27.4	-91.5	70
1909	27.8	-92.5	80
1909	28.2	-93.5	90
1909	28.6	-94.5	100
1909	28.9	-95.3	100
1909	29	-95.5	90
1909	15.7	-57.3	70
1909	15.9	-58.2	70
1909	16.1	-59.4	70
1909	16.3	-60.5	70
1909	16.5	-61.9	75
1909	16.7	-63	75
1909	17	-64.2	75
1909	17.3	-65.7	80
1909	17.6	-67.5	80
1909	17.9	-69.1	80
1909	18.3	-70.7	70
1909	19.9	-74	75
1909	20.6	-79.5	75
1909	20.7	-81.1	85
1909	20.8	-82.6	95
1909	20.9	-84.1	100
1909	21	-85.5	100
1909	21.1	-86.9	90
1909	21.3	-88.4	80
1909	21.6	-89.7	90
1909	22	-91	100
1909	22.5	-92.5	105
1909	22.9	-94	105
1909	23.3	-95.5	105
1909	23.7	-96.7	105
1909	23.8	-97.3	105
1909	23.7	-97.9	85
1909	20.6	-82.4	70
1909	20.9	-82.9	70
1909	21.3	-83.3	75
1909	21.7	-83.7	80
1909	22	-84.2	85
1909	22.3	-84.5	75
1909	22.6	-84.9	80
1909	22.9	-85.4	80
1909	23.2	-85.9	85
1909	23.5	-86.7	95
1909	23.9	-87.4	105
1909	24.3	-88	105
1909	24.8	-88.5	105
1909	25.4	-89	105
1909	26.1	-89.5	105
1909	26.9	-90.1	105
1909	27.7	-90.7	100
1909	29.5	-91.3	100
1909	31.4	-91.7	75
1909	17.7	-80.5	70
1909	18.2	-81.1	80
1909	18.6	-81.7	90
1909	19	-82.5	95
1909	19.3	-83.2	100
1909	19.6	-83.8	105
1909	20	-84.2	105
1909	20.5	-84.4	105
1909	21.1	-84.5	105
1909	21.8	-84.5	105
1909	22.6	-84.1	105
1909	23.7	-83	105
1909	24.7	-81	100
1909	26	-78.9	90
1909	27.5	-76.8	80
1909	29	-74.8	70
1909	19	-74.5	70
1909	19.6	-73.5	75
1909	20.1	-72.1	80
1909	20.6	-70.4	85
1909	21	-68.5	90
1909	21.3	-66.3	90
1909	21.4	-64	90
1909	21.5	-61.5	85
1909	21.5	-59	80
1909	21.5	-56.5	75
1910	17.1	-60.6	70
1910	17.1	-61.7	75
1910	17.2	-62.7	80
1910	17.4	-63.8	80
1910	17.5	-64.9	85
1910	17.5	-66	85
1910	17.6	-67.1	85
1910	17.6	-68.2	80
1910	17.6	-69.7	75
1910	17.7	-71.2	70
1910	17.8	-72.9	70
1910	18	-74.7	70
1910	18.3	-76.4	70
1910	18.6	-77.8	70
1910	19	-79.2	70
1910	19.5	-80.7	70
1910	20	-81.8	70
1910	20.5	-82.9	70
1910	20.9	-83.8	75
1910	21.3	-84.7	80
1910	21.7	-85.1	80
1910	22.1	-85.6	85
1910	22.5	-86.2	85
1910	22.9	-87	85
1910	23.2	-87.6	85
1910	23.6	-88.3	90
1910	24	-88.9	90
1910	24.4	-89.5	95
1910	24.9	-90.3	95
1910	25.3	-91.2	95
1910	25.7	-91.8	95
1910	26	-92.5	95
1910	26.2	-93.4	95
1910	26.3	-94.3	90
1910	26.5	-95.3	90
1910	26.6	-96.3	90
1910	26.8	-96.9	90
1910	26.9	-97.4	90
1910	30.8	-63.4	75
1910	32	-63.7	85
1910	33.6	-63.4	85
1910	34.8	-62.8	85
1910	36	-61.9	85
1910	37	-61	80
1910	38.1	-60.2	75
1910	39.1	-59.4	70
1910	16.9	-81.8	75
1910	17.7	-82.1	85
1910	18.6	-82.3	90
1910	19.5	-82.5	95
1910	20.4	-82.7	95
1910	21.4	-83	100
1910	22.3	-83.6	100
1910	23	-84	90
1910	23.3	-84.2	85
1910	23.6	-84.4	90
1910	23.7	-84.7	90
1910	23.7	-85	90
1910	23.6	-85.2	90
1910	23.4	-85.3	100
1910	23.2	-85.4	110
1910	22.9	-85.5	120
1910	22.4	-85.4	130
1910	22.1	-84.9	130
1910	22.5	-84.3	125
1910	23.4	-83.5	120
1910	24.4	-82.8	115
1910	25.5	-82.2	105
1910	26.5	-82	95
1910	27.5	-81.9	70
1911	29.5	-86.5	70
1911	30	-87.1	70
1911	30.3	-87.5	70
1911	27.2	-72.1	70
1911	27.5	-72.8	70
1911	28	-73.5	75
1911	28.7	-74.3	80
1911	29.6	-75.1	80
1911	30.1	-75.8	80
1911	30.5	-76.4	80
1911	30.8	-77.1	80
1911	31.1	-77.8	80
1911	31.5	-78.7	85
1911	31.8	-79.2	85
1911	32	-79.6	85
1911	32.1	-80.3	85
1911	32.2	-80.7	85
1911	12	-76	70
1911	12	-76.8	70
1911	12.1	-77.7	75
1911	12.2	-78.7	80
1911	12.3	-79.7	85
1911	12.4	-80.9	85
1911	12.6	-82.2	85
1911	12.8	-83.4	85
1912	28.5	-86	70
1912	28.5	-86.3	75
1912	28.6	-86.7	80
1912	28.8	-87.1	80
1912	29	-87.5	80
1912	29.3	-87.8	75
1912	29.7	-88.1	70
1912	32	-74	75
1912	32.2	-74.3	80
1912	32.4	-74.9	80
1912	32.3	-75.5	80
1912	32.1	-75.8	80
1912	32	-75.5	80
1912	31.9	-74.9	75
1912	32.1	-74.2	75
1912	32.4	-73.5	75
1912	32.6	-72.6	70
1912	22.4	-91.8	70
1912	22.8	-92.6	75
1912	23.2	-93.3	80
1912	23.8	-94.1	85
1912	24.4	-94.9	85
1912	25.1	-95.7	85
1912	25.8	-96.4	85
1912	26.5	-97	85
1912	27.1	-97.4	85
1912	13.2	-80.1	70
1912	13.2	-80.1	70
1912	13.3	-80	70
1912	13.4	-79.9	70
1912	13.5	-79.8	70
1912	13.7	-79.7	70
1912	14	-79.6	70
1912	14.5	-79.6	75
1912	15	-79.8	80
1912	15.5	-79.9	85
1912	16	-80	90
1912	16.3	-80	95
1912	16.5	-79.8	100
1912	16.8	-79.7	100
1912	17.1	-79.5	100
1912	17.4	-79.2	100
1912	17.7	-78.9	100
1912	18	-78.6	100
1912	18.3	-78.4	100
1912	18.4	-78.1	85
1912	18.5	-77.5	80
1912	18.7	-76.5	75
1912	19	-75.7	70
1913	32.6	-74.2	70
1913	32.9	-74.3	75
1913	33.2	-74.5	75
1913	33.5	-74.8	75
1913	33.9	-75.2	75
1913	34.3	-75.7	75
1913	34.6	-76.3	75
1913	34.7	-76.6	75
1915	15	-50.8	70
1915	15.1	-52.5	70
1915	15.1	-54	70
1915	15.2	-55.5	75
1915	15.2	-57	75
1915	15.3	-58.5	75
1915	15.3	-59.7	80
1915	15.4	-60.6	80
1915	15.5	-61.5	80
1915	15.7	-62.7	85
1915	16	-64.4	85
1915	16.3	-66.4	85
1915	16.6	-68.4	90
1915	17	-70.4	90
1915	17.4	-72.4	90
1915	17.8	-74.4	95
1915	18.3	-76.4	95
1915	18.8	-78.2	100
1915	19.3	-79.4	100
1915	19.8	-80.6	105
1915	20.4	-82.1	115
1915	21	-83.4	125
1915	21.7	-84.7	125
1915	22.3	-85.8	125
1915	22.9	-86.6	125
1915	23.5	-87.5	120
1915	24.1	-88.4	120
1915	24.7	-89.2	115
1915	25.4	-90.1	115
1915	26.2	-91.1	115
1915	27.1	-92.4	115
1915	28	-93.7	115
1915	28.9	-95	115
1915	29.2	-95.1	115
1915	29.6	-95.9	75
1915	28.7	-56.3	70
1915	29.3	-57.1	70
